from.id,from.type,to.id,to.type,weight
bytes,concept,2007-03-28.txt,source,1
view,concept,2007-09-05.txt,source,1
condition,concept,2005-04-13.txt,source,1
objects,concept,2006-05-02.txt,source,1
site,concept,2008-06-26.txt,source,1
access,concept,2002-02-12.txt,source,4
code,concept,2005-10-03.txt,source,3
code,concept,2003-12-19.txt,source,1
differentiate,concept,2003-11-18.txt,source,1
connecting,concept,2001-12-08.txt,source,2
hosts,concept,2002-05-21.txt,source,1
result,concept,2002-05-24.txt,source,1
consists,concept,2004-07-27.txt,source,1
uses,concept,2002-08-08.txt,source,2
date,concept,2002-03-28.txt,source,1
terminate,concept,2008-03-20.txt,source,1
query,concept,2004-11-03.txt,source,1
data,concept,2003-01-06.txt,source,6
string,concept,2002-09-14.txt,source,1
format,concept,2006-07-28.txt,source,2
forums,concept,2005-06-21.txt,source,1
integrate,concept,2008-01-25.txt,source,1
occurs,concept,2001-08-09.txt,source,1
ssl,concept,2007-09-07.txt,source,1
printers,concept,2006-07-18.txt,source,1
application,concept,2006-01-19.txt,source,1
account,concept,2002-08-07.txt,source,1
version,concept,2005-05-12.txt,source,1
stack,concept,2008-12-02.txt,source,2
denial,concept,2002-03-04.txt,source,1
server,concept,2007-02-08.txt,source,1
attacker,concept,2004-12-16.txt,source,4
compiled,concept,2000-11-16.txt,source,1
control,concept,2003-07-24.txt,source,1
oracle,concept,2003-02-18.txt,source,9
creating,concept,2001-10-09.txt,source,1
drivers,concept,2007-04-05.txt,source,3
connects,concept,2001-12-08.txt,source,1
overflow,concept,2002-12-18.txt,source,2
cannot,concept,2004-10-18.txt,source,1
run,concept,2003-05-12.txt,source,1
windows,concept,2005-08-31.txt,source,3
http,concept,2002-10-08.txt,source,3
shadow,concept,2002-01-04.txt,source,1
execution,concept,2003-08-25.txt,source,1
attacker,concept,2006-01-24.txt,source,2
vulnerability,concept,2007-03-17.txt,source,2
execute,concept,2007-11-24.txt,source,1
traffic,concept,2005-09-16.txt,source,7
power,concept,2004-03-23.txt,source,1
fae,concept,2002-03-01.txt,source,1
refer,concept,2006-01-10.txt,source,1
containing,concept,2002-01-15.txt,source,1
date,concept,2006-08-15.txt,source,1
information,concept,2006-06-22.txt,source,2
versions,concept,2002-10-03.txt,source,3
execution,concept,2002-11-13.txt,source,1
privileges,concept,2005-09-20.txt,source,1
connection,concept,2001-01-18.txt,source,1
processes,concept,2007-01-24.txt,source,1
privileges,concept,2006-05-02.txt,source,1
stake,concept,2004-02-26.txt,source,1
programs,concept,2007-12-11.txt,source,1
vbscript,concept,2001-08-02.txt,source,1
end,concept,2004-03-16.txt,source,1
rpng,concept,2010-07-02.txt,source,1
code,concept,2000-12-04.txt,source,4
records,concept,2003-01-24.txt,source,1
src,concept,2001-08-17.txt,source,3
windows,concept,2006-07-13.txt,source,3
crafted,concept,2008-12-11.txt,source,1
system,concept,2005-01-25.txt,source,1
data,concept,2003-03-13.txt,source,3
types,concept,2001-12-07.txt,source,1
decoder,concept,2005-03-18.txt,source,1
unix,concept,2002-01-08.txt,source,1
wprof,concept,2002-10-11.txt,source,1
managing,concept,2007-11-01.txt,source,1
data,concept,2004-01-15.txt,source,4
receives,concept,2004-02-26.txt,source,1
terminate,concept,2007-05-02.txt,source,1
permissions,concept,2007-11-19.txt,source,2
file,concept,2010-03-23.txt,source,3
vulnerability,concept,2004-05-07.txt,source,1
use,concept,2005-02-25.txt,source,1
contains,concept,2004-08-03.txt,source,2
server,concept,2004-12-16.txt,source,9
instruction,concept,2007-01-19.txt,source,1
contains,concept,2001-11-29.txt,source,1
autofs_prog,concept,2000-09-29.txt,source,1
attacker,concept,2003-07-25.txt,source,3
vulnerability,concept,2007-08-13.txt,source,1
arcserve,concept,2006-11-02.txt,source,1
underscores,concept,2001-12-21.txt,source,1
auscert,concept,2000-10-02.txt,source,3
character,concept,2003-10-29.txt,source,1
internet,concept,2002-05-08.txt,source,1
gain,concept,2009-02-11.txt,source,3
system,concept,2006-07-28.txt,source,1
handler,concept,2001-03-27.txt,source,1
file,concept,2002-08-08.txt,source,1
locks,concept,2010-01-04.txt,source,1
race,concept,2004-03-23.txt,source,2
administration,concept,2008-01-15.txt,source,1
creates,concept,2002-10-08.txt,source,1
account,concept,2008-11-13.txt,source,2
segmentation,concept,2002-01-04.txt,source,1
site’s,concept,2001-08-14.txt,source,1
passwd,concept,2001-11-08.txt,source,1
technique,concept,2004-01-05.txt,source,2
enhance,concept,2005-05-05.txt,source,1
non-root,concept,2004-09-03.txt,source,1
eval,concept,2004-02-02.txt,source,1
circumvent,concept,2001-03-02.txt,source,1
condition,concept,2004-06-15.txt,source,2
write,concept,2006-06-22.txt,source,1
validation,concept,2006-01-19.txt,source,1
int,concept,2007-02-25.txt,source,1
library,concept,2004-03-17.txt,source,1
xp,concept,2005-08-09.txt,source,15
javascript,concept,2006-04-17.txt,source,4
quoting,concept,2003-01-24.txt,source,1
web,concept,2008-12-05.txt,source,1
filename,concept,2002-03-29.txt,source,1
date,concept,2008-09-12.txt,source,1
allows,concept,2008-10-15.txt,source,1
-,concept,2009-04-03.txt,source,2
gain,concept,2002-09-23.txt,source,1
malloc,concept,2002-03-11.txt,source,2
photo,concept,2006-07-27.txt,source,1
uri,concept,2003-04-17.txt,source,1
intruders,concept,2001-10-18.txt,source,1
access,concept,2002-09-27.txt,source,3
refer,concept,2006-01-18.txt,source,1
consortium,concept,2005-07-12.txt,source,1
novell,concept,2006-10-26.txt,source,2
attack,concept,2001-08-03.txt,source,1
consortium,concept,2002-06-28.txt,source,1
-,concept,2002-10-11.txt,source,2
voip,concept,2002-08-10.txt,source,1
bytes,concept,2004-04-20.txt,source,1
ability,concept,2009-03-10.txt,source,1
cross-domain,concept,2005-01-12.txt,source,1
affects,concept,2007-01-18.txt,source,1
execute,concept,2009-09-10.txt,source,1
network,concept,2004-06-09.txt,source,1
management,concept,2004-01-22.txt,source,2
overflow,concept,2008-08-15.txt,source,2
parameter,concept,2010-06-10.txt,source,1
process,concept,2001-05-21.txt,source,1
request,concept,2002-03-13.txt,source,1
portion,concept,2003-12-19.txt,source,2
format,concept,2006-07-13.txt,source,4
security,concept,2001-02-16.txt,source,1
lists,concept,2006-12-04.txt,source,2
servlet,concept,2002-09-14.txt,source,1
copied,concept,2007-05-14.txt,source,1
encoding,concept,2007-11-27.txt,source,1
links,concept,2006-01-31.txt,source,1
triggered,concept,2008-10-15.txt,source,1
date,concept,2007-06-01.txt,source,1
processing,concept,2004-10-13.txt,source,1
formatted,concept,2005-12-31.txt,source,1
rtsp,concept,2007-11-24.txt,source,7
prevented,concept,2006-06-15.txt,source,1
z_mem_error,concept,2002-03-11.txt,source,1
date,concept,2007-12-14.txt,source,1
resetting,concept,2005-06-21.txt,source,1
host,concept,2001-10-10.txt,source,1
requests,concept,2007-12-11.txt,source,1
pam,concept,2006-02-08.txt,source,2
process,concept,2006-05-09.txt,source,1
named,concept,2001-10-01.txt,source,1
use,concept,2006-11-27.txt,source,1
latency,concept,2002-08-19.txt,source,3
attacker,concept,2002-02-04.txt,source,5
exploit,concept,2000-11-13.txt,source,1
instructions,concept,2008-09-12.txt,source,1
trigger,concept,2005-10-11.txt,source,1
client,concept,2009-01-15.txt,source,1
control,concept,2010-06-24.txt,source,2
navicopa,concept,2006-11-20.txt,source,3
solaris,concept,2002-05-09.txt,source,1
flaws,concept,2005-04-19.txt,source,2
advantage,concept,2003-02-17.txt,source,1
internet,concept,2007-06-13.txt,source,1
system,concept,2006-05-05.txt,source,1
html,concept,2008-09-18.txt,source,2
section,concept,2002-02-25.txt,source,1
privileges,concept,2002-10-23.txt,source,2
attempt,concept,2004-03-29.txt,source,1
overflow,concept,2004-09-15.txt,source,3
www,concept,2002-04-10.txt,source,1
operation,concept,2003-04-04.txt,source,1
access,concept,2001-07-30.txt,source,2
crafted,concept,2006-05-16.txt,source,1
control,concept,2006-05-04.txt,source,4
ff,concept,2000-10-30.txt,source,1
analysis,concept,2004-03-20.txt,source,3
provides,concept,2001-08-02.txt,source,1
authenticate,concept,2006-09-21.txt,source,1
database,concept,2006-04-20.txt,source,1
parameter,concept,2000-12-04.txt,source,1
occur,concept,2006-11-29.txt,source,1
server,concept,2001-05-15.txt,source,2
feature,concept,2005-11-02.txt,source,1
application,concept,2003-07-15.txt,source,4
use,concept,2005-06-27.txt,source,1
email,concept,2007-06-08.txt,source,1
site,concept,2003-12-19.txt,source,4
support,concept,2003-07-30.txt,source,1
dll,concept,2008-10-14.txt,source,3
network,concept,2007-02-26.txt,source,1
versions,concept,2003-08-29.txt,source,1
attacker,concept,2010-03-01.txt,source,1
authentication,concept,2002-09-03.txt,source,3
lpd,concept,2003-10-27.txt,source,2
actions,concept,2006-07-31.txt,source,1
reference,concept,2004-09-02.txt,source,2
environment,concept,2004-12-13.txt,source,1
sites,concept,2003-11-19.txt,source,3
detail,concept,2001-02-07.txt,source,1
overflow,concept,2003-06-27.txt,source,2
stored,concept,2001-08-29.txt,source,1
server,concept,2000-12-22.txt,source,4
delete,concept,2001-06-04.txt,source,2
contains,concept,2005-09-16.txt,source,1
keys,concept,2001-12-07.txt,source,2
apache,concept,2004-02-03.txt,source,4
applications,concept,2002-11-25.txt,source,1
code,concept,2001-03-30.txt,source,4
lets,concept,2001-06-08.txt,source,1
servers,concept,2002-10-10.txt,source,1
security,concept,2004-04-14.txt,source,2
information,concept,2003-08-25.txt,source,1
pollution,concept,2008-07-08.txt,source,1
software,concept,2008-09-18.txt,source,1
systems,concept,2010-04-12.txt,source,1
suggest,concept,2000-10-30.txt,source,1
date,concept,2004-03-25.txt,source,1
memory,concept,2004-05-10.txt,source,1
handles,concept,2006-04-11.txt,source,1
millennium,concept,2005-08-09.txt,source,1
buffer,concept,2007-04-09.txt,source,2
data,concept,2004-10-08.txt,source,1
attack,concept,2004-02-03.txt,source,1
mechanism,concept,2002-05-17.txt,source,2
configuration,concept,2006-02-07.txt,source,1
security,concept,2006-06-29.txt,source,1
statically,concept,2002-08-01.txt,source,1
compression,concept,2006-08-22.txt,source,1
data,concept,2002-05-08.txt,source,1
reproduce,concept,2008-08-12.txt,source,1
contains,concept,2002-09-09.txt,source,1
date,concept,2005-11-08.txt,source,1
response,concept,2005-02-08.txt,source,1
-,concept,2010-06-07.txt,source,2
encrypts,concept,2003-04-22.txt,source,1
search,concept,2006-03-09.txt,source,1
sessions,concept,2009-11-30.txt,source,1
advantage,concept,2008-03-25.txt,source,1
code,concept,2005-05-19.txt,source,2
powerpoint,concept,2003-09-14.txt,source,1
client,concept,2003-07-16.txt,source,1
performing,concept,2005-05-09.txt,source,1
argument,concept,2002-07-11.txt,source,2
allows,concept,2002-06-13.txt,source,2
ability,concept,2007-07-11.txt,source,1
named,concept,2009-11-30.txt,source,1
distributions,concept,2000-12-21.txt,source,1
nt,concept,2006-01-01.txt,source,1
data,concept,2001-04-17.txt,source,3
gnupg,concept,2003-05-20.txt,source,7
isc,concept,2007-05-03.txt,source,2
user,concept,2001-09-17.txt,source,5
date,concept,2003-12-01.txt,source,1
count,concept,2003-02-04.txt,source,1
user,concept,2008-07-28.txt,source,2
support,concept,2003-11-12.txt,source,2
manages,concept,2003-08-18.txt,source,1
code,concept,2005-01-14.txt,source,1
process,concept,2007-02-26.txt,source,2
issen,concept,2002-06-26.txt,source,1
versions,concept,2001-11-06.txt,source,1
network,concept,2002-12-16.txt,source,3
lead,concept,2005-09-29.txt,source,1
http,concept,2002-03-06.txt,source,1
using,concept,2004-06-24.txt,source,1
users,concept,2002-06-25.txt,source,1
execute,concept,2008-12-19.txt,source,1
sandblad,concept,2004-02-02.txt,source,1
pointer,concept,2002-12-04.txt,source,2
context,concept,2003-03-25.txt,source,1
urls,concept,2004-12-21.txt,source,1
defects,concept,2009-10-13.txt,source,1
allows,concept,2005-12-02.txt,source,1
processing,concept,2002-10-11.txt,source,1
commands,concept,2001-08-21.txt,source,1
dos,concept,2001-12-04.txt,source,1
prevent,concept,2001-10-10.txt,source,1
attacker,concept,2007-09-07.txt,source,3
package,concept,2004-05-26.txt,source,1
crash,concept,2005-08-01.txt,source,1
privileges,concept,2007-07-16.txt,source,1
measure,concept,2005-05-12.txt,source,1
node,concept,2001-10-11.txt,source,4
-,concept,2010-05-10.txt,source,2
provided,concept,2007-10-08.txt,source,1
attacker,concept,2009-08-18.txt,source,1
user,concept,2001-09-25.txt,source,1
citrix,concept,2007-03-02.txt,source,5
time,concept,2006-03-14.txt,source,1
privileges,concept,2007-02-22.txt,source,1
mod_ssl,concept,2003-04-22.txt,source,1
vulnerability,concept,2005-10-03.txt,source,1
code,concept,2002-02-27.txt,source,3
containing,concept,2002-10-04.txt,source,1
models,concept,2010-06-02.txt,source,1
transports,concept,2000-09-29.txt,source,1
vulnerability,concept,2007-08-17.txt,source,1
osi,concept,2007-05-02.txt,source,1
traffic,concept,2008-09-16.txt,source,1
calls,concept,2002-04-01.txt,source,1
date,concept,2006-10-20.txt,source,1
called,concept,2006-06-02.txt,source,1
view,concept,2006-02-28.txt,source,2
affects,concept,2004-03-31.txt,source,1
information,concept,2006-05-30.txt,source,2
systems,concept,2003-07-18.txt,source,1
site,concept,2004-04-05.txt,source,1
distributions,concept,2006-03-16.txt,source,1
resulting,concept,2003-02-21.txt,source,1
control,concept,2006-10-09.txt,source,4
programs,concept,2007-05-11.txt,source,1
http,concept,2002-06-13.txt,source,1
contain,concept,2003-05-12.txt,source,1
windows,concept,2003-10-14.txt,source,5
packets,concept,2007-05-14.txt,source,1
iusr_machinename,concept,2000-11-20.txt,source,3
graphics,concept,2003-06-18.txt,source,1
allow,concept,2004-08-17.txt,source,2
browser,concept,2005-08-02.txt,source,2
pokorn,concept,2003-04-22.txt,source,1
privileges,concept,2005-09-02.txt,source,1
words,concept,2005-06-27.txt,source,1
crafted,concept,2004-02-03.txt,source,2
performs,concept,2004-08-04.txt,source,1
contains,concept,2006-11-08.txt,source,1
code,concept,2003-12-23.txt,source,1
functionality,concept,2001-06-19.txt,source,1
virtualization,concept,2006-08-24.txt,source,1
crash,concept,2007-04-18.txt,source,1
call,concept,2001-02-16.txt,source,2
execute,concept,2006-09-14.txt,source,1
encryption,concept,2007-12-17.txt,source,6
allowing,concept,2004-01-22.txt,source,1
field,concept,2007-07-22.txt,source,2
privilege,concept,2006-02-07.txt,source,2
attacker,concept,2005-09-27.txt,source,2
document,concept,2010-06-17.txt,source,1
attempt,concept,2001-06-15.txt,source,1
message,concept,2003-04-23.txt,source,1
packet,concept,2006-09-28.txt,source,1
user,concept,2007-12-18.txt,source,2
agent,concept,2003-06-17.txt,source,1
modify,concept,2001-10-25.txt,source,1
creating,concept,2007-06-22.txt,source,1
os,concept,2004-05-21.txt,source,3
date,concept,2009-05-19.txt,source,1
win,concept,2010-03-05.txt,source,1
management,concept,2005-11-16.txt,source,1
crafted,concept,2004-11-17.txt,source,1
contains,concept,2009-05-20.txt,source,1
programs,concept,2009-05-14.txt,source,1
date,concept,2001-08-09.txt,source,1
network,concept,2009-11-11.txt,source,2
schedule,concept,2007-05-11.txt,source,1
attacker,concept,2009-11-11.txt,source,5
created,concept,2007-06-13.txt,source,1
redirect,concept,2009-02-05.txt,source,1
denial-of-service,concept,2008-12-19.txt,source,1
requires,concept,2002-07-25.txt,source,1
update,concept,2006-03-17.txt,source,1
directory,concept,2001-05-30.txt,source,2
containing,concept,2002-04-02.txt,source,1
foundation,concept,2006-12-20.txt,source,1
internet,concept,2007-06-12.txt,source,1
system,concept,2004-11-03.txt,source,1
login,concept,2006-03-23.txt,source,5
istore,concept,2004-03-22.txt,source,1
using,concept,2002-05-21.txt,source,3
lauch,concept,2007-05-11.txt,source,1
technology,concept,2008-03-22.txt,source,1
communicating,concept,2008-02-06.txt,source,1
information,concept,2005-06-24.txt,source,4
processing,concept,2006-10-10.txt,source,1
slave,concept,2006-05-05.txt,source,1
dialog,concept,2001-12-14.txt,source,6
input,concept,2008-06-25.txt,source,1
date,concept,2008-12-11.txt,source,1
cards,concept,2004-07-27.txt,source,5
soap,concept,2009-07-14.txt,source,1
forms,concept,2010-02-24.txt,source,1
documentation,concept,2006-02-09.txt,source,1
screenos,concept,2004-01-22.txt,source,2
exposure,concept,2005-01-20.txt,source,1
exploit,concept,2010-03-24.txt,source,1
peers,concept,2005-01-26.txt,source,1
visions,concept,2007-09-14.txt,source,1
versions,concept,2004-04-26.txt,source,1
object,concept,2002-12-12.txt,source,1
runs,concept,2007-02-05.txt,source,1
labs,concept,2001-11-06.txt,source,1
attacker,concept,2004-01-14.txt,source,1
root,concept,2002-09-16.txt,source,1
attacker,concept,2008-05-15.txt,source,1
overflows,concept,2003-07-28.txt,source,1
property,concept,2007-08-12.txt,source,1
web,concept,2004-02-03.txt,source,3
allowing,concept,2004-02-02.txt,source,1
checkpoint,concept,2001-01-05.txt,source,1
e-business,concept,2003-04-14.txt,source,2
delete,concept,2001-07-30.txt,source,3
note,concept,2009-05-20.txt,source,1
fails,concept,2005-01-20.txt,source,1
result,concept,2006-10-24.txt,source,1
information,concept,2003-03-11.txt,source,1
html,concept,2002-05-22.txt,source,1
existence,concept,2001-11-08.txt,source,1
iso,concept,2008-04-04.txt,source,1
hp-ux,concept,2001-01-17.txt,source,2
information,concept,2003-01-24.txt,source,1
sun,concept,2003-05-19.txt,source,1
format,concept,2009-06-19.txt,source,1
voip,concept,2007-04-20.txt,source,2
